tota_name	docid	year	decade	new_name3_matt	doc_chapter_id
Peru - China	pta_385	2009	200	Intellectual Property	pta_385_3559
Peru - China	pta_385	2009	200	General Provisions	pta_385_3560
Peru - China	pta_385	2009	200	Transparency	pta_385_3561
Peru - China	pta_385	2009	200	Administration	pta_385_3562
Peru - China	pta_385	2009	200	Dispute Settlement	pta_385_3563
Peru - China	pta_385	2009	200	Trade Remedies	pta_385_3564
Peru - China	pta_385	2009	200	General Provisions	pta_385_3565
Peru - China	pta_385	2009	200	Conclusions	pta_385_3566
China - New Zealand	pta_384	2008	200	Preamble	pta_384_3528
China - New Zealand	pta_384	2008	200	General Provisions	pta_384_3529
China - New Zealand	pta_384	2008	200	Objectives, Definitions and Scope	pta_384_3530
China - New Zealand	pta_384	2008	200	Trade in Goods	pta_384_3531
China - New Zealand	pta_384	2008	200	Rules of origin	pta_384_3532
China - New Zealand	pta_384	2008	200	Border Measures	pta_384_3533
China - New Zealand	pta_384	2008	200	Trade Remedies	pta_384_3534
China - New Zealand	pta_384	2008	200	Technical Regulations And Barriers To Trade	pta_384_3535
China - New Zealand	pta_384	2008	200	Technical Regulations And Barriers To Trade	pta_384_3536
China - New Zealand	pta_384	2008	200	Trade In Services	pta_384_3537
China - New Zealand	pta_384	2008	200	Movement Of Persons	pta_384_3538
China - New Zealand	pta_384	2008	200	Investment	pta_384_3539
China - New Zealand	pta_384	2008	200	Intellectual Property	pta_384_3540
China - New Zealand	pta_384	2008	200	Transparency	pta_384_3541
China - New Zealand	pta_384	2008	200	General Provisions	pta_384_3542
China - New Zealand	pta_384	2008	200	Administration	pta_384_3543
China - New Zealand	pta_384	2008	200	Dispute Settlement	pta_384_3544
China - New Zealand	pta_384	2008	200	Trade Remedies	pta_384_3545
China - New Zealand	pta_384	2008	200	General Provisions	pta_384_3546
China - New Zealand	pta_384	2008	200	Conclusions	pta_384_3547
Peru - Korea, Republic of	pta_380	2011	201	Preamble	pta_380_3445
Peru - Korea, Republic of	pta_380	2011	201	General Provisions	pta_380_3446
Peru - Korea, Republic of	pta_380	2011	201	Border Measures	pta_380_3447
Peru - Korea, Republic of	pta_380	2011	201	Rules of origin	pta_380_3448
Peru - Korea, Republic of	pta_380	2011	201	Rules of origin	pta_380_3449
Peru - Korea, Republic of	pta_380	2011	201	Border Measures	pta_380_3450
Peru - Korea, Republic of	pta_380	2011	201	Technical Regulations And Barriers To Trade	pta_380_3451
Peru - Korea, Republic of	pta_380	2011	201	Technical Regulations And Barriers To Trade	pta_380_3452
Peru - Korea, Republic of	pta_380	2011	201	Trade Remedies	pta_380_3453
Peru - Korea, Republic of	pta_380	2011	201	Investment	pta_380_3454
Peru - Korea, Republic of	pta_380	2011	201	Trade In Services	pta_380_3455
Peru - Korea, Republic of	pta_380	2011	201	Movement Of Persons	pta_380_3456
Peru - Korea, Republic of	pta_380	2011	201	Trade In Services	pta_380_3457
Peru - Korea, Republic of	pta_380	2011	201	Transport And Communications	pta_380_3458
Peru - Korea, Republic of	pta_380	2011	201	Trade Facilitation	pta_380_3459
Peru - Korea, Republic of	pta_380	2011	201	Competition-Related Matters	pta_380_3460
Peru - Korea, Republic of	pta_380	2011	201	Government Procurement	pta_380_3461
Peru - Korea, Republic of	pta_380	2011	201	Intellectual Property	pta_380_3462
Peru - Korea, Republic of	pta_380	2011	201	Labour	pta_380_3463
Peru - Korea, Republic of	pta_380	2011	201	Environment And Natural Resources	pta_380_3464
Peru - Korea, Republic of	pta_380	2011	201	General Provisions	pta_380_3465
Peru - Korea, Republic of	pta_380	2011	201	Transparency	pta_380_3466
Peru - Korea, Republic of	pta_380	2011	201	Administration	pta_380_3467
Peru - Korea, Republic of	pta_380	2011	201	Dispute Settlement	pta_380_3468
Peru - Korea, Republic of	pta_380	2011	201	Trade Remedies	pta_380_3469
Peru - Korea, Republic of	pta_380	2011	201	General Provisions	pta_380_3470
Peru - Korea, Republic of	pta_380	2011	201	Conclusions	pta_380_3471
Rep. of Korea - New Zealand	pta_379	2015	201	Preamble	pta_379_3422
Rep. of Korea - New Zealand	pta_379	2015	201	General Provisions	pta_379_3423
Rep. of Korea - New Zealand	pta_379	2015	201	Trade In Goods	pta_379_3424
Rep. of Korea - New Zealand	pta_379	2015	201	Rules of origin	pta_379_3425
Rep. of Korea - New Zealand	pta_379	2015	201	Border Measures	pta_379_3426
Rep. of Korea - New Zealand	pta_379	2015	201	Technical Regulations And Barriers To Trade	pta_379_3427
Rep. of Korea - New Zealand	pta_379	2015	201	Technical Regulations And Barriers To Trade	pta_379_3428
Rep. of Korea - New Zealand	pta_379	2015	201	Trade Remedies	pta_379_3429
Rep. of Korea - New Zealand	pta_379	2015	201	Trade In Services	pta_379_3430
Rep. of Korea - New Zealand	pta_379	2015	201	Movement Of Persons	pta_379_3431
Rep. of Korea - New Zealand	pta_379	2015	201	Investment	pta_379_3432
Rep. of Korea - New Zealand	pta_379	2015	201	Intellectual Property	pta_379_3433
Rep. of Korea - New Zealand	pta_379	2015	201	Competition-Related Matters	pta_379_3434
Rep. of Korea - New Zealand	pta_379	2015	201	Government Procurement	pta_379_3435
Rep. of Korea - New Zealand	pta_379	2015	201	Agriculture	pta_379_3436
Rep. of Korea - New Zealand	pta_379	2015	201	Labour	pta_379_3437
Rep. of Korea - New Zealand	pta_379	2015	201	Environment And Natural Resources	pta_379_3438
Rep. of Korea - New Zealand	pta_379	2015	201	Transparency	pta_379_3439
Rep. of Korea - New Zealand	pta_379	2015	201	Institutions	pta_379_3440
Rep. of Korea - New Zealand	pta_379	2015	201	Dispute Settlement	pta_379_3441
Rep. of Korea - New Zealand	pta_379	2015	201	General Provisions	pta_379_3442
Rep. of Korea - New Zealand	pta_379	2015	201	General Provisions	pta_379_3443
Rep. of Korea - New Zealand	pta_379	2015	201	Conclusions	pta_379_3444
Turkey - Georgia	pta_377	2007	200	Preamble	pta_377_3412
Turkey - Georgia	pta_377	2007	200	Industry	pta_377_3413
Turkey - Georgia	pta_377	2007	200	Agriculture	pta_377_3414
Turkey - Georgia	pta_377	2007	200	General Provisions	pta_377_3415
Turkey - Georgia	pta_377	2007	200	Competition-Related Matters	pta_377_3416
Turkey - Georgia	pta_377	2007	200	Institutions	pta_377_3417
Turkey - Georgia	pta_377	2007	200	Conclusions	pta_377_3418
Switzerland - China	pta_376	2013	201	Preamble	pta_376_3394
Switzerland - China	pta_376	2013	201	General Provisions	pta_376_3395
Switzerland - China	pta_376	2013	201	Trade in Goods	pta_376_3396
Switzerland - China	pta_376	2013	201	Rules of origin	pta_376_3397
Switzerland - China	pta_376	2013	201	Border Measures	pta_376_3398
Switzerland - China	pta_376	2013	201	Trade Remedies	pta_376_3399
Switzerland - China	pta_376	2013	201	Technical Regulations And Barriers To Trade	pta_376_3400
Switzerland - China	pta_376	2013	201	Technical Regulations And Barriers To Trade	pta_376_3401
Switzerland - China	pta_376	2013	201	Trade In Services	pta_376_3402
Switzerland - China	pta_376	2013	201	Investment	pta_376_3403
Switzerland - China	pta_376	2013	201	Competition-Related Matters	pta_376_3404
Switzerland - China	pta_376	2013	201	Intellectual Property	pta_376_3405
Switzerland - China	pta_376	2013	201	Environment And Natural Resources	pta_376_3406
Switzerland - China	pta_376	2013	201	Economic Co-operation	pta_376_3407
Switzerland - China	pta_376	2013	201	Institutions	pta_376_3408
Switzerland - China	pta_376	2013	201	Dispute Settlement	pta_376_3409
Switzerland - China	pta_376	2013	201	General Provisions	pta_376_3410
Switzerland - China	pta_376	2013	201	Conclusions	pta_376_3411
Turkey - Serbia	pta_375	2009	200	Preamble	pta_375_3388
Turkey - Serbia	pta_375	2009	200	Industry	pta_375_3389
Turkey - Serbia	pta_375	2009	200	Agriculture	pta_375_3390
Turkey - Serbia	pta_375	2009	200	Trade In Services	pta_375_3391
Turkey - Serbia	pta_375	2009	200	General Provisions	pta_375_3392
Turkey - Serbia	pta_375	2009	200	Conclusions	pta_375_3393
EU - Côte d'Ivoire	pta_373	2008	200	Preamble	pta_373_3370
EU - Côte d'Ivoire	pta_373	2008	200	Objectives, Definitions and Scope	pta_373_3371
EU - Côte d'Ivoire	pta_373	2008	200	Economic Development	pta_373_3372
EU - Côte d'Ivoire	pta_373	2008	200	Border Measures	pta_373_3373
EU - Côte d'Ivoire	pta_373	2008	200	Trade Remedies	pta_373_3374
EU - Côte d'Ivoire	pta_373	2008	200	Border Measures	pta_373_3375
EU - Côte d'Ivoire	pta_373	2008	200	Technical Regulations And Barriers To Trade	pta_373_3376
EU - Côte d'Ivoire	pta_373	2008	200	Trade In Services	pta_373_3377
EU - Côte d'Ivoire	pta_373	2008	200	Objectives, Definitions and Scope	pta_373_3378
EU - Côte d'Ivoire	pta_373	2008	200	Dispute Settlement	pta_373_3379
EU - Côte d'Ivoire	pta_373	2008	200	Dispute Settlement	pta_373_3380
EU - Côte d'Ivoire	pta_373	2008	200	General Provisions	pta_373_3381
EU - Côte d'Ivoire	pta_373	2008	200	Trade Remedies	pta_373_3382
EU - Côte d'Ivoire	pta_373	2008	200	Institutions	pta_373_3383
EU - Côte d'Ivoire	pta_373	2008	200	Conclusions	pta_373_3384
Japan - Philippines	pta_372	2006	200	Preamble	pta_372_598
Japan - Philippines	pta_372	2006	200	General Provisions	pta_372_599
Japan - Philippines	pta_372	2006	200	Trade in Goods	pta_372_600
Japan - Philippines	pta_372	2006	200	Rules of origin	pta_372_601
Japan - Philippines	pta_372	2006	200	Border Measures	pta_372_602
Japan - Philippines	pta_372	2006	200	Trade Facilitation	pta_372_3357
Japan - Philippines	pta_372	2006	200	Mutual Recognition	pta_372_3358
Japan - Philippines	pta_372	2006	200	Trade In Services	pta_372_3359
Japan - Philippines	pta_372	2006	200	Investment	pta_372_3360
Japan - Philippines	pta_372	2006	200	Movement Of Persons	pta_372_3361
Japan - Philippines	pta_372	2006	200	Intellectual Property	pta_372_3362
Japan - Philippines	pta_372	2006	200	Government Procurement	pta_372_3363
Japan - Philippines	pta_372	2006	200	Competition-Related Matters	pta_372_3364
Japan - Philippines	pta_372	2006	200	Private Sector And Business	pta_372_3365
Japan - Philippines	pta_372	2006	200	General Provisions	pta_372_3366
Japan - Philippines	pta_372	2006	200	Dispute Settlement	pta_372_3367
Japan - Philippines	pta_372	2006	200	General Provisions	pta_372_3368
Japan - Philippines	pta_372	2006	200	Conclusions	pta_372_3369
EFTA - SACU	pta_371	2006	200	Preamble	pta_371_588
EFTA - SACU	pta_371	2006	200	General Provisions	pta_371_589
EFTA - SACU	pta_371	2006	200	Trade in Goods	pta_371_590
EFTA - SACU	pta_371	2006	200	Intellectual Property	pta_371_591
EFTA - SACU	pta_371	2006	200	Trade In Services	pta_371_592
EFTA - SACU	pta_371	2006	200	Economic Co-operation	pta_371_593
EFTA - SACU	pta_371	2006	200	Institutions	pta_371_594
EFTA - SACU	pta_371	2006	200	General Provisions	pta_371_595
EFTA - SACU	pta_371	2006	200	Conclusions	pta_371_596
US - Australia	pta_37	2004	200	Preamble	pta_37_578
US - Australia	pta_37	2004	200	Market Access And Integration	pta_37_579
US - Australia	pta_37	2004	200	Border Measures	pta_37_580
US - Australia	pta_37	2004	200	Agriculture	pta_37_581
US - Australia	pta_37	2004	200	Industry	pta_37_582
US - Australia	pta_37	2004	200	Rules of origin	pta_37_583
US - Australia	pta_37	2004	200	Border Measures	pta_37_584
US - Australia	pta_37	2004	200	Technical Regulations And Barriers To Trade	pta_37_585
US - Australia	pta_37	2004	200	Technical Regulations And Barriers To Trade	pta_37_586
US - Australia	pta_37	2004	200	Trade Remedies	pta_37_587
US - Australia	pta_37	2004	200	Trade In Services	pta_37_588
US - Australia	pta_37	2004	200	Investment	pta_37_589
US - Australia	pta_37	2004	200	Transport And Communications	pta_37_590
US - Australia	pta_37	2004	200	Trade In Services	pta_37_591
US - Australia	pta_37	2004	200	Competition-Related Matters	pta_37_592
US - Australia	pta_37	2004	200	Government Procurement	pta_37_593
US - Australia	pta_37	2004	200	Trade Facilitation	pta_37_594
US - Australia	pta_37	2004	200	Intellectual Property	pta_37_595
US - Australia	pta_37	2004	200	Labour	pta_37_596
US - Australia	pta_37	2004	200	Environment And Natural Resources	pta_37_597
US - Australia	pta_37	2004	200	Transparency	pta_37_598
US - Australia	pta_37	2004	200	Institutions	pta_37_599
US - Australia	pta_37	2004	200	General Provisions	pta_37_600
US - Australia	pta_37	2004	200	General Provisions	pta_37_601
US - Australia	pta_37	2004	200	Conclusions	pta_37_602
Canada - Panama	pta_369	2010	201	Preamble	pta_369_3328
Canada - Panama	pta_369	2010	201	General Provisions	pta_369_3329
Canada - Panama	pta_369	2010	201	Border Measures	pta_369_3330
Canada - Panama	pta_369	2010	201	Rules of origin	pta_369_3331
Canada - Panama	pta_369	2010	201	Border Measures	pta_369_3332
Canada - Panama	pta_369	2010	201	Trade Facilitation	pta_369_3333
Canada - Panama	pta_369	2010	201	Technical Regulations And Barriers To Trade	pta_369_3334
Canada - Panama	pta_369	2010	201	Technical Regulations And Barriers To Trade	pta_369_3335
Canada - Panama	pta_369	2010	201	Trade Remedies	pta_369_3336
Canada - Panama	pta_369	2010	201	Investment	pta_369_3337
Canada - Panama	pta_369	2010	201	Trade In Services	pta_369_3338
Canada - Panama	pta_369	2010	201	Transport And Communications	pta_369_3339
Canada - Panama	pta_369	2010	201	Trade In Services	pta_369_3340
Canada - Panama	pta_369	2010	201	Movement Of Persons	pta_369_3341
Canada - Panama	pta_369	2010	201	Competition-Related Matters	pta_369_3342
Canada - Panama	pta_369	2010	201	Trade Facilitation	pta_369_3343
Canada - Panama	pta_369	2010	201	Government Procurement	pta_369_3344
Canada - Panama	pta_369	2010	201	Environment And Natural Resources	pta_369_3345
Canada - Panama	pta_369	2010	201	Labour	pta_369_3346
Canada - Panama	pta_369	2010	201	Trade-Related Provisions	pta_369_3347
Canada - Panama	pta_369	2010	201	Transparency	pta_369_3348
Canada - Panama	pta_369	2010	201	Administration	pta_369_3349
Canada - Panama	pta_369	2010	201	Dispute Settlement	pta_369_3350
Canada - Panama	pta_369	2010	201	Trade Remedies	pta_369_3351
Canada - Panama	pta_369	2010	201	General Provisions	pta_369_3352
Canada - Panama	pta_369	2010	201	Conclusions	pta_369_3353
EU - CARIFORUM States EPA	pta_368	2008	200	Preamble	pta_368_3299
EU - CARIFORUM States EPA	pta_368	2008	200	Environment And Natural Resources	pta_368_3300
EU - CARIFORUM States EPA	pta_368	2008	200	Border Measures	pta_368_3301
EU - CARIFORUM States EPA	pta_368	2008	200	Trade Remedies	pta_368_3302
EU - CARIFORUM States EPA	pta_368	2008	200	Technical Regulations And Barriers To Trade	pta_368_3303
EU - CARIFORUM States EPA	pta_368	2008	200	Border Measures	pta_368_3304
EU - CARIFORUM States EPA	pta_368	2008	200	Agriculture	pta_368_3305
EU - CARIFORUM States EPA	pta_368	2008	200	Technical Regulations And Barriers To Trade	pta_368_3306
EU - CARIFORUM States EPA	pta_368	2008	200	Technical Regulations And Barriers To Trade	pta_368_3307
EU - CARIFORUM States EPA	pta_368	2008	200	General Provisions	pta_368_3308
EU - CARIFORUM States EPA	pta_368	2008	200	Commercial Policy	pta_368_3309
EU - CARIFORUM States EPA	pta_368	2008	200	Trade In Services	pta_368_3310
EU - CARIFORUM States EPA	pta_368	2008	200	Movement Of Persons	pta_368_3311
EU - CARIFORUM States EPA	pta_368	2008	200	Technical Regulations And Barriers To Trade	pta_368_3312
EU - CARIFORUM States EPA	pta_368	2008	200	Trade Facilitation	pta_368_3313
EU - CARIFORUM States EPA	pta_368	2008	200	General Provisions	pta_368_3314
EU - CARIFORUM States EPA	pta_368	2008	200	Payments And Movement Of Capital	pta_368_3315
EU - CARIFORUM States EPA	pta_368	2008	200	Competition-Related Matters	pta_368_3316
EU - CARIFORUM States EPA	pta_368	2008	200	Intellectual Property	pta_368_3317
EU - CARIFORUM States EPA	pta_368	2008	200	Government Procurement	pta_368_3318
EU - CARIFORUM States EPA	pta_368	2008	200	Environment And Natural Resources	pta_368_3319
EU - CARIFORUM States EPA	pta_368	2008	200	Social Matters	pta_368_3320
EU - CARIFORUM States EPA	pta_368	2008	200	Science, Technology And Information	pta_368_3321
EU - CARIFORUM States EPA	pta_368	2008	200	Dispute Settlement	pta_368_3322
EU - CARIFORUM States EPA	pta_368	2008	200	Dispute Settlement	pta_368_3323
EU - CARIFORUM States EPA	pta_368	2008	200	Trade Remedies	pta_368_3324
EU - CARIFORUM States EPA	pta_368	2008	200	Institutions	pta_368_3325
EU - CARIFORUM States EPA	pta_368	2008	200	General Provisions	pta_368_3326
EU - CARIFORUM States EPA	pta_368	2008	200	Conclusions	pta_368_3327
EFTA - Ukraine	pta_367	2010	201	Preamble	pta_367_3287
EFTA - Ukraine	pta_367	2010	201	General Provisions	pta_367_3288
EFTA - Ukraine	pta_367	2010	201	Trade in Goods	pta_367_3289
EFTA - Ukraine	pta_367	2010	201	Trade In Services	pta_367_3290
EFTA - Ukraine	pta_367	2010	201	Investment	pta_367_3291
EFTA - Ukraine	pta_367	2010	201	Intellectual Property	pta_367_3292
EFTA - Ukraine	pta_367	2010	201	Government Procurement	pta_367_3293
EFTA - Ukraine	pta_367	2010	201	Competition-Related Matters	pta_367_3294
EFTA - Ukraine	pta_367	2010	201	Institutions	pta_367_3295
EFTA - Ukraine	pta_367	2010	201	Dispute Settlement	pta_367_3296
EFTA - Ukraine	pta_367	2010	201	General Provisions	pta_367_3297
EFTA - Ukraine	pta_367	2010	201	Conclusions	pta_367_3298
EFTA - Serbia	pta_366	2009	200	Preamble	pta_366_3277
EFTA - Serbia	pta_366	2009	200	General Provisions	pta_366_3278
EFTA - Serbia	pta_366	2009	200	Trade in Goods	pta_366_3279
EFTA - Serbia	pta_366	2009	200	Intellectual Property	pta_366_3280
EFTA - Serbia	pta_366	2009	200	Investment	pta_366_3281
EFTA - Serbia	pta_366	2009	200	Payments And Movement Of Capital	pta_366_3282
EFTA - Serbia	pta_366	2009	200	Institutions	pta_366_3283
EFTA - Serbia	pta_366	2009	200	Dispute Settlement	pta_366_3284
EFTA - Serbia	pta_366	2009	200	General Provisions	pta_366_3285
EFTA - Serbia	pta_366	2009	200	Conclusions	pta_366_3286
EFTA - Albania	pta_365	2009	200	Preamble	pta_365_3267
EFTA - Albania	pta_365	2009	200	General Provisions	pta_365_3268
EFTA - Albania	pta_365	2009	200	Trade in Goods	pta_365_3269
EFTA - Albania	pta_365	2009	200	Intellectual Property	pta_365_3270
EFTA - Albania	pta_365	2009	200	Investment	pta_365_3271
EFTA - Albania	pta_365	2009	200	Payments And Movement Of Capital	pta_365_3272
EFTA - Albania	pta_365	2009	200	Institutions	pta_365_3273
EFTA - Albania	pta_365	2009	200	Dispute Settlement	pta_365_3274
EFTA - Albania	pta_365	2009	200	General Provisions	pta_365_3275
EFTA - Albania	pta_365	2009	200	Conclusions	pta_365_3276
